order_id,customer_id,order_date,order_amount
O008380,C00154,27-11-23,619.58
O008381,C00155,01-06-22,3121.95
O008382,C00155,07-07-22,1600.62
O008383,C00155,24-10-22,4447.87
O008384,C00155,17-07-24,3867.21
O008385,C00156,12-04-24,1655.88
O008386,C00157,25-04-23,2265.83
O008387,C00157,25-10-24,2815.96
O008388,C00157,14-07-24,300.6
O008389,C00157,24-02-23,2137.66
O008390,C00158,29-06-24,5312.33
O008391,C00158,06-06-24,1867.55
O008392,C00159,25-04-24,654.4
O008393,C00159,01-10-24,2116.15
O008394,C00160,26-11-24,2655.26
O008395,C00160,13-03-24,1634.6
O008396,C00160,13-12-24,1713.3
O008397,C00160,16-11-23,3187.01
O008398,C00161,28-01-24,3311.31
O008399,C00161,02-06-24,2761.23
O008400,C00162,20-05-24,96.03
O008401,C00163,18-10-24,2272.98
O008402,C00164,03-08-23,1703.53
O008403,C00164,05-05-23,4736.34
O008404,C00164,30-06-24,2469.97
O008405,C00165,06-04-24,3760.08
O008406,C00165,14-11-23,510.61
O008407,C00165,02-06-24,3264.17
O008408,C00165,15-06-23,3261.58
O008409,C00166,19-01-23,3221.92
O008410,C00166,20-09-22,2638.08
O008411,C00166,07-03-24,153.43
O008412,C00166,08-01-24,1313.66
O008413,C00166,12-09-24,974.2
O008414,C00168,30-11-23,785.09
O008415,C00168,04-02-24,2766.4
O008416,C00168,26-05-23,619.58
O008417,C00169,09-09-23,3173.31
O008418,C00169,12-11-22,1554.36
O008419,C00170,25-05-23,1629.02
O008420,C00170,01-12-24,4156.31
O008421,C00171,08-09-24,487.1
O008422,C00171,26-08-24,594.26
O008423,C00171,17-07-24,4623.27
O008424,C00171,04-01-24,2041.77
O008425,C00172,27-04-24,991.1
O008426,C00172,11-04-24,375.81
O008427,C00173,01-07-23,2666.81
O008428,C00173,15-12-24,925.58
O008429,C00173,10-12-24,2649.1
O008430,C00174,29-07-24,1479.24
O008431,C00176,16-02-24,3105.26
O008432,C00176,10-07-24,5183.2
O008433,C00176,30-08-24,1217.13
O008434,C00178,30-11-24,1940.53
O008435,C00179,03-04-24,3297.12
O008436,C00179,31-08-24,945.2
O008437,C00179,11-10-24,204.3
O008438,C00179,21-06-23,3389.1
O008439,C00180,17-08-24,2460.78
O008440,C00180,14-09-22,1041.92
O008441,C00180,21-03-24,747.02
O008442,C00180,20-04-23,2606.57
O008443,C00180,19-03-24,189.26
O008444,C00181,27-10-23,767.36
O008445,C00181,20-04-24,2092.84
O008446,C00181,03-04-24,5098.38
O008447,C00181,19-11-22,3541.24
O008448,C00181,25-04-24,3297.18
O008449,C00182,05-11-23,273.92
O008450,C00182,29-10-22,2023.03
O008451,C00182,05-06-23,3106.48
O008452,C00183,23-05-24,1098.68
O008453,C00183,12-10-23,3020.86
O008454,C00183,12-09-23,2042.65
O008455,C00183,07-01-23,1208.3
O008456,C00184,04-09-23,5218.37
O008457,C00185,23-12-23,2844.86
O008458,C00185,15-02-23,258.78
O008459,C00185,25-04-23,2259.98
O008460,C00185,09-09-24,4000.63
O008461,C00186,12-09-24,1003.83
O008462,C00187,27-08-24,574.68
O008463,C00187,22-07-23,3565.09
O008464,C00188,16-01-24,2934.87
O008465,C00188,10-10-23,433.96
O008466,C00188,17-07-23,2767.58
O008467,C00188,08-04-23,1634.09
O008468,C00189,20-10-23,1978.66
O008469,C00189,20-08-23,424.57
O008470,C00190,30-06-24,1137.1
O008471,C00190,19-03-24,1318.43
O008472,C00190,31-10-24,1592.62
O008473,C00190,20-08-23,4085.44
O008474,C00190,02-05-24,296.3
O008475,C00192,07-09-24,619.58
O008476,C00192,10-07-24,2522.34
O008477,C00192,05-01-24,1779.02
O008478,C00193,26-11-22,2661.9
O008479,C00193,18-02-24,812.72
O008480,C00193,10-04-23,6389.55
O008481,C00193,13-12-22,2082.54
O008482,C00193,19-09-24,3886.29
O008483,C00194,01-09-24,2860.06
O008484,C00194,27-08-23,2299.42
O008485,C00194,27-02-23,764.74
O008486,C00194,29-12-22,1838.97
O008487,C00194,29-04-23,2312.83
O008488,C00195,28-10-24,4261.04
O008489,C00195,03-09-24,813.35
O008490,C00195,14-11-24,1775.55
O008491,C00196,16-08-23,276.76
O008492,C00196,25-12-24,2456.41
O008493,C00196,15-06-23,2942.9
O008494,C00197,21-08-23,177.05
O008495,C00197,20-01-24,643.09
O008496,C00197,12-08-22,1784.42
O008497,C00197,09-07-23,3413.46
O008498,C00198,21-08-24,1300.86
O008499,C00198,12-05-24,1458.36
O008500,C00199,29-06-23,1521.8
O008501,C00199,21-02-24,2251.19
O008502,C00200,20-08-24,1992.56
O008503,C00200,30-05-23,1494.04
O008504,C00200,10-06-24,2308.11
O008505,C00200,01-03-24,1533.65
O008506,C00201,15-11-23,577.2
O008507,C00202,31-10-24,201.96
O008508,C00202,05-09-23,1977.93
O008509,C00202,01-06-23,1765.66
O008510,C00202,14-02-24,4301.66
O008511,C00203,20-08-23,4188.39
O008512,C00203,20-06-22,3999.97
O008513,C00203,16-08-23,2465.46
O008514,C00204,14-04-24,608.04
O008515,C00204,02-03-24,1443.17
O008516,C00205,05-05-24,2116.82
O008517,C00206,18-05-24,1394.44
O008518,C00206,02-07-24,4408.96
O008519,C00206,13-11-23,1878.36
O008520,C00207,11-07-22,722.47
O008521,C00207,26-12-23,817.06
O008522,C00207,30-11-22,2034.51
O008523,C00209,06-06-24,1641.98
O008524,C00209,20-06-23,3560.74
O008525,C00209,22-06-24,378.52
O008526,C00210,29-03-23,3854.92
O008527,C00210,08-11-23,629.05
O008528,C00210,28-07-24,1539.45
O008529,C00210,12-11-23,3887.18
O008530,C00210,13-12-24,3128.07
O008531,C00211,29-07-23,2216.3
O008532,C00211,24-05-23,499.8
O008533,C00211,09-11-24,1256.31
O008534,C00212,21-01-23,382.42
O008535,C00213,09-03-23,3555.31
O008536,C00213,10-11-22,2266.22
O008537,C00214,21-07-24,1065.33
O008538,C00217,15-05-23,2397.3
O008539,C00217,14-03-24,2042.99
O008540,C00218,30-07-24,4456.23
O008541,C00218,11-10-24,5705.21
O008542,C00218,10-06-23,1199.31
O008543,C00218,18-10-24,120.56
O008544,C00219,05-11-23,3300.29
O008545,C00219,19-10-24,6687.16
O008546,C00220,26-09-23,4398.25
O008547,C00220,01-08-23,3361.85
O008548,C00220,27-07-23,1256.6
O008549,C00220,12-12-23,3306.89
O008550,C00221,13-07-24,1750.55
O008551,C00221,18-12-24,3057.64
O008552,C00222,04-04-23,554.78
O008553,C00224,25-12-24,2216.89
O008554,C00224,20-03-23,213.1
O008555,C00225,24-07-24,4082.4
O008556,C00226,27-10-22,5669.54
O008557,C00226,08-07-23,2609.32
O008558,C00226,23-10-23,196.86
O008559,C00226,16-11-22,996.76
O008560,C00227,29-09-24,1027.13
O008561,C00227,13-06-24,230.12
O008562,C00227,04-06-24,1118.28
O008563,C00228,07-01-24,2161.97
O008564,C00228,03-10-23,1921.94
O008565,C00231,03-05-23,3757.22
O008566,C00231,03-08-23,547.94
O008567,C00231,05-10-23,1476.27
O008568,C00233,16-09-24,3419.07
O008569,C00233,02-07-23,1794.51
O008570,C00234,30-05-24,2649.59
O008571,C00235,06-07-24,5503.21
O008572,C00236,05-12-22,2361.11
O008573,C00237,18-06-23,197.69
O008574,C00237,21-10-23,4473.87
O008575,C00237,17-06-23,1464.43
O008576,C00238,22-10-23,403.4
O008577,C00238,19-03-24,3068.25
O008578,C00238,06-06-24,2518.17
O008579,C00240,12-09-24,7267.47
O008580,C00241,02-08-24,2992.95
O008581,C00241,20-01-24,4357.6
O008582,C00241,05-04-23,2070.43
O008583,C00241,09-02-23,3344.37
O008584,C00242,26-10-24,3205.38
O008585,C00242,29-07-23,742.78
O008586,C00242,07-12-24,1396.06
O008587,C00242,13-04-23,871.8
O008588,C00243,27-11-24,433.62
O008589,C00243,29-08-24,1154.35
O008590,C00244,29-07-23,2666.98
O008591,C00244,18-10-23,5303.31
O008592,C00244,30-09-22,2001.81
O008593,C00245,06-03-23,297.13
O008594,C00245,18-05-23,1521.97
O008595,C00245,28-06-23,2647.72
O008596,C00245,27-08-23,1219.16
O008597,C00246,06-09-24,3212.87
O008598,C00246,28-05-24,2033.95
O008599,C00246,15-12-24,2579.39
O008600,C00247,03-06-23,389.57
O008601,C00247,15-07-23,3961.4
O008602,C00247,30-09-22,5892.17
O008603,C00247,09-12-24,1203.04
O008604,C00248,01-07-24,3378.45
O008605,C00248,12-03-24,3469.84
O008606,C00249,22-03-24,1284.5
O008607,C00251,13-03-24,1602.56
O008608,C00252,05-09-24,1427.04
O008609,C00252,17-05-23,2596.86
O008610,C00253,25-07-23,526.96
O008611,C00253,30-01-24,1387.33
O008612,C00253,17-06-23,1070.63
O008613,C00254,02-07-23,1851.7
O008614,C00254,02-09-23,3400.06
O008615,C00254,20-06-23,3240.16
O008616,C00254,24-12-23,836.22
O008617,C00255,22-10-23,1746.57
O008618,C00255,13-08-23,400.2
O008619,C00255,26-02-24,1997.08
O008620,C00255,09-11-24,263.48
O008621,C00256,21-09-24,951.71
O008622,C00257,17-11-24,3314.1
O008623,C00258,21-12-23,2885.11
O008624,C00258,28-12-23,916.6
O008625,C00259,26-09-24,1514.25
O008626,C00259,27-12-23,5320.73
O008627,C00259,02-11-24,5899.88
O008628,C00260,13-03-23,452.02
O008629,C00260,18-11-24,316.89
O008630,C00260,03-06-24,6561.34
O008631,C00260,25-04-24,508.56
O008632,C00261,07-04-23,1644
O008633,C00261,19-05-23,94.63
O008634,C00262,27-09-24,263.48
O008635,C00262,28-01-24,4508.4
O008636,C00263,02-01-24,1768.68
O008637,C00263,02-10-23,361.68
O008638,C00263,11-07-24,1444.02
O008639,C00263,25-08-24,1690.37
O008640,C00264,29-06-23,2033.95
O008641,C00264,09-07-22,2774.26
O008642,C00265,21-08-24,1673.69
O008643,C00265,23-09-23,1888.51
O008644,C00266,23-07-22,5264.54
O008645,C00266,18-12-22,1105.07
O008646,C00266,01-01-24,2509.76
O008647,C00266,17-01-24,3952.74
O008648,C00267,27-12-24,3757.74
O008649,C00268,15-11-24,3285.07
O008650,C00268,09-10-24,3110.11
O008651,C00268,10-12-24,3752.15
O008652,C00269,05-10-24,1293.74
O008653,C00269,17-03-24,2557.25
O008654,C00269,22-05-23,2327.13
O008655,C00271,11-01-23,3465.21
O008656,C00271,08-02-24,92.48
O008657,C00271,06-04-24,1878.37
O008658,C00271,23-11-24,3381.63
O008659,C00271,29-05-23,5034.15
O008660,C00272,11-05-23,1599.53
O008661,C00272,05-12-24,3044.36
O008662,C00272,19-05-23,1300.86
O008663,C00272,02-12-23,2199.79
O008664,C00272,15-08-24,4033.77
O008665,C00273,11-05-24,1205.92
O008666,C00273,30-07-24,3504.13
O008667,C00276,01-06-24,3206.68
O008668,C00276,01-07-23,2466.53
O008669,C00276,10-04-24,1315.48
O008670,C00276,27-06-23,2699.77
O008671,C00279,21-10-24,1667.16
O008672,C00279,06-10-24,1762.64
O008673,C00280,23-04-24,3536.11
O008674,C00280,14-12-23,1249.52
O008675,C00281,12-02-24,2558.25
O008676,C00281,19-09-23,2033.95
O008677,C00282,06-11-23,3525.89
O008678,C00282,01-05-23,1993.99
O008679,C00282,20-09-23,6541.83
O008680,C00282,01-10-24,489.14
O008681,C00282,22-04-23,3468.84
O008682,C00283,26-06-23,454.77
O008683,C00283,26-07-24,193.56
O008684,C00283,15-02-23,1284.68
O008685,C00284,04-05-24,348.61
O008686,C00284,22-08-24,2344.01
O008687,C00285,26-04-24,499.8
O008688,C00285,23-03-24,2601.54
O008689,C00286,12-09-24,2604.32
O008690,C00288,15-09-24,3363.46
O008691,C00289,02-12-24,302.85
O008692,C00290,10-11-24,217.89
O008693,C00290,11-07-22,6766.77
O008694,C00291,06-09-23,3136.71
O008695,C00291,21-09-24,715.8
O008696,C00291,08-05-24,3169.34
O008697,C00291,06-09-24,1765.17
O008698,C00292,27-09-23,1992.32
O008699,C00292,11-08-23,593.07
O008700,C00292,22-08-24,1890.4
O008701,C00293,13-01-24,1449.31
O008702,C00294,06-03-24,240.25
O008703,C00294,03-05-24,3252.9
O008704,C00296,26-02-24,3412.19
O008705,C00298,30-07-24,4198.42
O008706,C00299,27-03-24,1147.16
O008707,C00299,21-10-24,1208.84
O008708,C00299,24-01-24,163.7
O008709,C00299,15-09-24,4364.36
O008710,C00300,28-11-23,1284.68
O008711,C00301,16-03-24,1104.34
O008712,C00302,01-11-24,4238.73
O008713,C00302,22-05-24,1228.68
O008714,C00303,09-07-24,1283.78
O008715,C00304,27-03-24,4185.94
O008716,C00305,23-05-23,2297.11
O008717,C00305,05-12-22,1767.34
O008718,C00305,22-05-24,1666.99
O008719,C00306,05-12-24,4598.24
O008720,C00306,21-10-24,1701.32
O008721,C00307,08-12-22,1292.14
O008722,C00307,29-02-24,780.48
O008723,C00307,20-04-23,2221.68
O008724,C00307,18-12-23,467.72
O008725,C00308,15-03-24,625.16
O008726,C00309,12-12-24,1293.74
O008727,C00309,17-06-24,599.94
O008728,C00309,09-12-24,5442.7
O008729,C00311,27-11-23,511.62
O008730,C00311,04-03-23,867.24
O008731,C00311,21-12-24,4173.13
O008732,C00311,24-08-22,3648.93
O008733,C00311,05-08-24,2247.2
O008734,C00312,01-11-24,1799.99
O008735,C00313,29-04-24,4475.07
O008736,C00313,01-04-24,1041.88
O008737,C00315,27-04-24,177.05
O008738,C00316,21-05-24,102.15
O008739,C00316,13-08-22,2542.56
O008740,C00319,08-12-24,1745.2
O008741,C00319,05-06-24,3525.46
O008742,C00319,01-04-24,3364.6
O008743,C00320,16-11-24,2553.93
O008744,C00321,20-01-24,1782.44
O008745,C00321,07-09-24,1863.08
O008746,C00321,04-06-24,4204.21
O008747,C00321,27-03-23,2254.11
O008748,C00322,12-12-23,4016.85
O008749,C00322,03-04-24,1936.47
O008750,C00322,11-07-24,3534.69
O008751,C00323,27-06-24,836.04
O008752,C00323,11-02-23,2819.8
O008753,C00324,22-08-24,1716.51
O008754,C00325,28-02-24,4209.93
O008755,C00326,06-12-24,4958.03
O008756,C00327,07-11-23,5365.59
O008757,C00328,08-08-23,1119.78
O008758,C00328,18-07-23,193.56
O008759,C00328,05-03-24,3089.97
O008760,C00328,25-12-23,2382.76
O008761,C00329,01-04-24,2599.22
O008762,C00330,18-03-24,901.9
O008763,C00331,25-05-23,564.43
O008764,C00332,13-05-24,2443.41
O008765,C00332,16-08-23,4639.52
O008766,C00333,30-12-23,76.53
O008767,C00333,26-07-24,1177.44
O008768,C00333,11-08-22,1934.37
O008769,C00334,08-09-23,2463.08
O008770,C00335,02-05-24,2563.28
O008771,C00336,20-12-24,982.99
O008772,C00337,31-12-24,1140.34
O008773,C00337,21-11-24,1059.55
O008774,C00339,06-10-23,1196.33
O008775,C00339,29-07-24,702.37
O008776,C00339,26-03-24,2409.74
O008777,C00339,06-04-24,2850.2
O008778,C00340,10-11-23,609.42
O008779,C00340,16-10-24,783.44
O008780,C00340,20-06-22,426.8
O008781,C00341,28-05-24,1501.13
O008782,C00342,25-12-22,323.17
O008783,C00343,07-11-23,115.44
O008784,C00343,13-03-24,4620.09
O008785,C00343,03-02-24,2775.44
O008786,C00344,06-04-24,868.38
O008787,C00346,12-04-23,1687.62
O008788,C00346,19-09-23,2538.65
O008789,C00346,20-09-24,788.25
O008790,C00346,11-06-24,1199.95
O008791,C00347,31-01-23,4076.31
O008792,C00347,10-12-22,1485.65
O008793,C00347,23-06-24,3636.1
O008794,C00347,17-07-23,5028.18
O008795,C00348,15-09-23,1821.49
O008796,C00348,14-10-24,999.95
O008797,C00348,08-06-24,131.74
O008798,C00349,19-11-23,1272.04
O008799,C00349,28-09-22,408.53
O008800,C00349,19-12-23,906.32
O008801,C00349,09-07-23,738.1
O008802,C00350,17-01-23,3957.13
O008803,C00350,09-12-23,2880.99
O008804,C00350,02-09-24,2798.67
O008805,C00350,28-11-23,3774.76
O008806,C00350,12-02-23,3440.18
O008807,C00351,27-12-24,1074.57
O008808,C00351,30-04-24,4291.24
O008809,C00351,23-05-24,3760.46
O008810,C00352,30-04-24,3641.53
O008811,C00353,09-03-24,2693.95
O008812,C00354,17-04-23,952.35
O008813,C00355,13-03-24,1773.54
O008814,C00355,08-05-24,2406.21
O008815,C00356,12-06-23,5217.09
O008816,C00356,08-10-23,3458.68
O008817,C00356,21-07-23,960.6
O008818,C00357,24-06-24,844.71
O008819,C00357,30-01-23,4276.22
O008820,C00357,20-03-23,742.95
O008821,C00357,22-07-23,1531.05
O008822,C00358,20-12-24,3137.68
O008823,C00359,20-04-24,2467.43
O008824,C00359,29-02-24,3551.41
O008825,C00359,14-02-24,2177.18
O008826,C00359,28-08-23,917.96
O008827,C00359,28-04-23,436.07
O008828,C00360,28-09-23,332.1
O008829,C00361,02-04-24,343.91
O008830,C00361,07-03-24,4874.13
O008831,C00361,14-03-24,254.56
O008832,C00362,08-08-24,4774.87
O008833,C00362,30-12-23,1232.92
O008834,C00362,16-10-23,1194.61
O008835,C00362,28-05-24,3929.58
O008836,C00363,20-04-24,4288.43
O008837,C00363,03-12-24,1167.35
O008838,C00365,11-01-24,1527.03
O008839,C00365,24-06-23,948.23
O008840,C00366,29-04-24,2420.46
O008841,C00367,06-04-23,2578.43
O008842,C00367,12-08-22,4215.68
O008843,C00367,08-03-23,2433.14
O008844,C00368,19-09-23,424.57
O008845,C00371,24-03-24,2904.72
O008846,C00371,03-08-24,1717.93
O008847,C00371,16-09-23,3341.06
O008848,C00371,12-12-23,1193.38
O008849,C00372,17-05-24,2228.25
O008850,C00372,11-11-23,1921.8
O008851,C00373,09-10-24,780.48
O008852,C00373,04-02-24,2787.85
O008853,C00373,19-07-24,2386.97
O008854,C00374,27-08-23,654.4
O008855,C00374,11-07-24,2002.78
O008856,C00377,08-10-24,726.28
O008857,C00377,26-03-24,312.38
O008858,C00377,27-08-24,3341.25
O008859,C00377,30-08-24,1790.44
O008860,C00378,26-07-24,891.39
O008861,C00379,17-01-23,4056.34
O008862,C00379,29-08-23,4452.14
O008863,C00379,09-11-23,3953.92
O008864,C00380,29-02-24,2611.28
O008865,C00380,31-08-23,102.9
O008866,C00380,15-10-23,2035.3
O008867,C00380,31-05-24,3513.32
O008868,C00381,26-07-23,2097.4
O008869,C00381,24-05-24,759.96
O008870,C00382,08-12-23,1550.56
O008871,C00383,07-10-24,1912.14
O008872,C00384,20-12-23,392.48
O008873,C00384,05-04-24,569.96
O008874,C00384,25-01-24,1629.24
O008875,C00384,05-09-24,1296.88
O008876,C00385,29-08-24,3392.59
O008877,C00386,09-05-24,767.15
O008878,C00386,27-01-23,1210.16
O008879,C00386,14-12-23,669.56
O008880,C00386,09-03-23,4248.75
O008881,C00387,11-08-24,1762.64
O008882,C00388,28-08-22,1588.27
O008883,C00388,04-07-22,3633.77
O008884,C00388,13-08-24,2061.76
O008885,C00389,14-11-23,1794.5
O008886,C00389,17-02-24,1755.3
O008887,C00389,21-04-23,4599.11
O008888,C00389,18-06-24,2898.49
O008889,C00389,20-08-22,1712.35
O008890,C00390,06-08-24,667.56
O008891,C00391,08-08-24,375.81
O008892,C00391,10-09-22,3900.56
O008893,C00391,11-03-24,499.8
O008894,C00392,26-09-24,2090.62
O008895,C00392,17-12-24,2690.51
O008896,C00392,20-01-24,605.7
O008897,C00395,09-02-24,4886.8
O008898,C00395,19-11-24,2134
O008899,C00396,09-04-24,344.82
O008900,C00396,26-02-24,2427.18
O008901,C00396,04-06-24,3439.26
O008902,C00397,06-08-24,4012.74
O008903,C00397,14-11-24,290.5
O008904,C00398,07-12-24,4964.56
O008905,C00398,15-03-24,3157.7
O008906,C00399,13-08-23,1133.95
O008907,C00400,13-10-24,2784.42
O008908,C00401,14-08-24,3802.55
O008909,C00402,17-01-23,3813.67
O008910,C00402,27-09-23,2250.1
O008911,C00402,16-07-24,662.12
O008912,C00402,02-03-24,3268.76
O008913,C00403,18-07-24,1938.73
O008914,C00403,08-05-24,2430.6
O008915,C00403,20-03-24,2506.77
O008916,C00404,12-04-23,689.64
O008917,C00404,27-04-24,2278.82
O008918,C00404,05-02-23,2440.61
O008919,C00405,20-07-24,3013.76
O008920,C00406,30-06-24,2168.1
O008921,C00407,15-07-24,1422.63
O008922,C00407,22-10-22,4408.99
O008923,C00407,16-04-24,1835.92
O008924,C00407,10-07-23,3298.31
O008925,C00407,09-04-23,755.38
O008926,C00408,10-12-22,1894.49
O008927,C00408,23-04-23,2198.12
O008928,C00408,04-09-23,856.03
O008929,C00409,13-11-24,889.65
O008930,C00409,10-10-22,1479.95
O008931,C00410,05-12-23,2288.24
O008932,C00410,05-02-24,597.29
O008933,C00411,28-12-23,76.53
O008934,C00411,20-08-23,419.8
O008935,C00411,25-03-24,817.76
O008936,C00412,24-04-24,3368.25
O008937,C00413,29-08-23,3742.19
O008938,C00413,28-06-24,891.39
O008939,C00413,13-05-24,801.6
O008940,C00414,18-08-24,1473.97
O008941,C00416,27-06-24,820.45
O008942,C00417,30-08-23,1884.65
O008943,C00418,28-05-24,3470.94
O008944,C00418,10-05-24,1906.58
O008945,C00418,12-03-24,3651.16
O008946,C00419,20-07-24,3731.89
O008947,C00420,26-09-24,403.4
O008948,C00422,22-08-23,1597.93
O008949,C00422,19-09-24,3599.25
O008950,C00422,21-03-24,4362.3
O008951,C00423,27-09-24,4842.56
O008952,C00424,19-01-23,2479.2
O008953,C00425,24-10-24,1733.58
O008954,C00426,28-09-24,1346.29
O008955,C00427,31-12-22,378.83
O008956,C00427,08-02-24,496.57
O008957,C00428,10-11-24,1369.85
O008958,C00429,15-09-23,1823.94
O008959,C00429,05-06-23,4076.52
O008960,C00430,15-06-24,1120.53
O008961,C00430,20-08-23,2655.35
O008962,C00430,02-01-24,1019.58
O008963,C00430,30-08-22,882.34
O008964,C00430,19-05-24,2324.66
O008965,C00431,22-01-23,408.53
O008966,C00433,03-05-24,4333.63
O008967,C00433,17-03-24,2049.23
O008968,C00434,12-02-23,3138.18
O008969,C00435,01-02-23,3736.69
O008970,C00435,30-10-24,1803.8
O008971,C00435,22-06-23,1485.65
O008972,C00436,02-01-24,1267.56
O008973,C00437,04-10-24,2713.97
O008974,C00437,04-11-24,3927.76
O008975,C00438,16-08-22,365.98
O008976,C00438,11-12-22,800.4
O008977,C00439,08-02-23,1441.86
O008978,C00439,15-11-24,3179.54
O008979,C00439,17-12-24,891.34
O008980,C00440,26-10-23,636.78
O008981,C00441,20-07-23,1905.18
O008982,C00441,29-08-23,3808.15
O008983,C00441,07-08-23,306.45
O008984,C00442,14-02-24,498.82
O008985,C00443,03-06-24,1364.79
O008986,C00443,18-04-23,3538.44
O008987,C00443,17-09-24,3824.13
O008988,C00443,27-12-24,3035.47
O008989,C00444,29-09-23,3000.77
O008990,C00444,19-07-23,2860.26
O008991,C00446,08-11-22,836.22
O008992,C00448,16-04-24,2829.72
O008993,C00448,14-01-23,4230.68
O008994,C00449,22-11-23,3760.76
O008995,C00449,27-11-23,1837.92
O008996,C00450,27-09-24,3156.01
O008997,C00450,16-06-24,3043.34
O008998,C00451,27-10-23,395.38
O008999,C00451,30-11-23,442.3
O009000,C00451,20-06-24,917.96
O009001,C00451,15-05-24,3254.87
O009002,C00451,22-09-23,1328.83
O009003,C00452,25-11-23,3289.95
O009004,C00452,07-07-24,1862.8
O009005,C00452,25-08-23,1137.72
O009006,C00452,19-10-24,1595.6
O009007,C00453,07-10-22,2096.16
O009008,C00453,11-10-23,498.31
O009009,C00453,12-11-23,2222.15
O009010,C00454,07-02-24,1958.13
O009011,C00455,29-08-24,1443.66
O009012,C00456,10-10-24,3192.48
O009013,C00457,20-09-24,5086.16
O009014,C00458,20-07-23,992.24
O009015,C00458,21-12-22,1860.06
O009016,C00458,14-03-24,1033.97
O009017,C00459,04-07-24,3114.76
O009018,C00459,13-07-24,2680.18
O009019,C00460,17-11-23,2349.6
O009020,C00460,02-09-24,2336.88
O009021,C00462,05-04-24,4360.83
O009022,C00462,16-08-23,2484.43
O009023,C00462,18-12-23,2043.04
O009024,C00462,21-03-23,3039.56
O009025,C00462,09-07-23,3020.79
O009026,C00463,14-11-23,1755.93
O009027,C00463,13-09-23,3971.5
O009028,C00464,30-03-24,233.2
O009029,C00465,03-08-24,1840.96
O009030,C00465,28-12-24,2580.74
O009031,C00466,01-10-24,2484.46
O009032,C00467,26-08-24,980.19
O009033,C00467,29-10-24,3621.98
O009034,C00467,17-07-23,1104.6
O009035,C00468,15-12-24,775.37
O009036,C00468,09-06-24,327.2
O009037,C00470,15-10-24,1241.05
O009038,C00470,24-10-24,2060.44
O009039,C00470,15-09-24,1853.31
O009040,C00470,29-07-24,2399.24
O009041,C00471,05-03-24,2124.76
O009042,C00472,18-10-24,1499.26
O009043,C00475,17-06-24,697.1
O009044,C00476,28-05-23,706.88
O009045,C00476,11-05-23,2042.28
O009046,C00476,27-05-23,1333.22
O009047,C00477,13-04-23,635.13
O009048,C00477,03-01-24,492.15
O009049,C00478,29-12-24,1581.86
O009050,C00479,30-05-24,4144.59
O009051,C00479,26-07-24,767.84
O009052,C00480,10-10-23,1584.45
O009053,C00481,20-12-22,4063.37
O009054,C00482,18-10-23,5046.38
O009055,C00482,19-03-24,2673.23
O009056,C00483,22-11-24,480.5
O009057,C00483,21-11-23,4224.11
O009058,C00484,19-01-24,4454.6
O009059,C00484,29-12-22,1010.7
O009060,C00485,28-04-23,2412.53
O009061,C00485,30-09-23,2603.32
O009062,C00485,17-12-23,2758.36
O009063,C00487,08-12-24,3317.24
O009064,C00488,16-01-24,2453.49
O009065,C00489,19-09-23,2362.8
O009066,C00489,20-12-23,2588.12
O009067,C00489,07-11-22,4198.41
O009068,C00490,31-12-24,1485.72
O009069,C00491,17-01-23,4256.33
O009070,C00493,02-01-24,1887.43
O009071,C00494,07-09-24,1494.42
O009072,C00494,20-10-24,2479.93
O009073,C00495,12-11-22,3577.32
O009074,C00495,14-10-23,1721.77
O009075,C00496,06-10-24,2986.26
O009076,C00496,16-02-23,125.27
O009077,C00496,30-09-23,4311.01
O009078,C00497,02-04-24,177.05
O009079,C00498,29-04-24,408.6
O009080,C00499,26-07-24,2008.15
O009081,C00500,26-11-24,2661.21
O009082,C00501,16-11-24,2446.86
O009083,C00502,12-08-24,1574.26
O009084,C00503,06-11-23,1601.18
O009085,C00503,08-11-23,4978.89
O009086,C00503,10-09-24,1157.84
O009087,C00503,21-10-23,2252.21
O009088,C00504,02-01-24,854.94
O009089,C00504,30-10-23,1636
O009090,C00505,09-07-23,2176.11
O009091,C00505,29-11-23,1254.33
O009092,C00506,06-04-24,2003.11
O009093,C00506,24-05-24,1324.24
O009094,C00507,03-07-23,2445.9
O009095,C00507,25-12-23,835.18
O009096,C00508,15-06-22,4263.23
O009097,C00508,27-07-23,5399.18
O009098,C00508,26-10-23,2259.28
O009099,C00508,06-07-24,3300.47
O009100,C00509,09-03-24,953.88
O009101,C00509,20-11-24,2481.53
O009102,C00510,14-05-24,1746.14
O009103,C00510,02-09-23,2001
O009104,C00510,27-10-24,3067.53
O009105,C00511,27-08-24,626.35
O009106,C00511,17-07-24,3476.26
O009107,C00511,08-11-24,1628.38
O009108,C00512,01-02-24,213.1
O009109,C00512,04-07-24,1315.41
O009110,C00512,09-06-24,2219.48
O009111,C00513,25-05-24,2558.31
O009112,C00513,20-04-24,3678.6
O009113,C00515,10-03-23,1913.53
O009114,C00517,25-03-24,1025.73
O009115,C00517,28-07-24,916.42
O009116,C00517,30-08-24,125.27
O009117,C00517,12-11-23,3420.27
O009118,C00518,25-06-24,836.22
O009119,C00519,25-01-24,2706.68
O009120,C00519,08-01-24,1295.39
O009121,C00519,29-03-24,1875.4
O009122,C00520,05-07-24,2536.23
O009123,C00520,28-04-24,1728.62
O009124,C00520,29-12-24,3558.78
O009125,C00521,14-12-23,958.92
