order_item_id,order_id,product_id,quantity,unit_price,Total_Amount
OD023072,O007661,P0028,3,66.42,199.26
OD023073,O007661,P0045,4,58.3,233.2
OD023074,O007661,P0066,1,392.48,392.48
OD023075,O007661,P0033,3,277.39,832.17
OD023076,O007662,P0012,4,262.57,1050.28
OD023077,O007662,P0021,3,406.79,1220.37
OD023078,O007662,P0054,4,469.59,1878.36
OD023079,O007662,P0041,3,358.19,1074.57
OD023080,O007663,P0050,3,195.12,585.36
OD023081,O007663,P0054,4,469.59,1878.36
OD023082,O007663,P0059,1,98.43,98.43
OD023083,O007663,P0013,1,32.74,32.74
OD023084,O007664,P0005,1,373.51,373.51
OD023085,O007664,P0064,1,348.61,348.61
OD023086,O007665,P0089,3,63.64,190.92
OD023087,O007666,P0098,5,273.97,1369.85
OD023088,O007666,P0048,4,153.43,613.72
OD023089,O007667,P0024,2,94.63,189.26
OD023090,O007667,P0053,3,148.15,444.45
OD023091,O007667,P0047,4,68.48,273.92
OD023092,O007667,P0093,4,400.2,1600.8
OD023093,O007667,P0044,1,158.91,158.91
OD023094,O007668,P0092,2,321.17,642.34
OD023095,O007669,P0078,3,240.25,720.75
OD023096,O007669,P0081,5,289.46,1447.3
OD023097,O007669,P0066,1,392.48,392.48
OD023098,O007670,P0065,4,424.57,1698.28
OD023099,O007671,P0095,2,50.49,100.98
OD023100,O007671,P0025,3,479.46,1438.38
OD023101,O007671,P0097,2,498.14,996.28
OD023102,O007671,P0002,2,32.01,64.02
OD023103,O007671,P0033,5,277.39,1386.95
OD023104,O007672,P0070,1,148.52,148.52
OD023105,O007672,P0048,1,153.43,153.43
OD023106,O007672,P0028,1,66.42,66.42
OD023107,O007672,P0017,2,125.81,251.62
OD023108,O007673,P0070,1,148.52,148.52
OD023109,O007673,P0073,1,440.66,440.66
OD023110,O007673,P0028,2,66.42,132.84
OD023111,O007673,P0002,4,32.01,128.04
OD023112,O007673,P0036,4,284.98,1139.92
OD023113,O007674,P0040,1,297.13,297.13
OD023114,O007674,P0095,3,50.49,151.47
OD023115,O007674,P0085,1,211.71,211.71
OD023116,O007674,P0073,3,440.66,1321.98
OD023117,O007674,P0003,4,152.01,608.04
OD023118,O007675,P0046,5,131.74,658.7
OD023119,O007675,P0058,4,369.98,1479.92
OD023120,O007676,P0006,4,344.82,1379.28
OD023121,O007676,P0079,5,147.14,735.7
OD023122,O007676,P0042,5,42,210
OD023123,O007676,P0008,1,61.73,61.73
OD023124,O007676,P0019,3,408.53,1225.59
OD023125,O007677,P0078,5,240.25,1201.25
OD023126,O007677,P0009,1,222.52,222.52
OD023127,O007677,P0100,5,433.17,2165.85
OD023128,O007677,P0077,2,458.98,917.96
OD023129,O007678,P0035,2,201.7,403.4
OD023130,O007678,P0068,4,35.41,141.64
OD023131,O007678,P0097,2,498.14,996.28
OD023132,O007678,P0070,4,148.52,594.08
OD023133,O007679,P0011,4,124.95,499.8
OD023134,O007679,P0053,4,148.15,592.6
OD023135,O007679,P0090,4,42.62,170.48
OD023136,O007679,P0025,1,479.46,479.46
OD023137,O007680,P0024,5,94.63,473.15
OD023138,O007680,P0077,3,458.98,1376.94
OD023139,O007680,P0053,2,148.15,296.3
OD023140,O007681,P0013,5,32.74,163.7
OD023141,O007681,P0046,4,131.74,526.96
OD023142,O007681,P0035,5,201.7,1008.5
OD023143,O007681,P0091,5,72.63,363.15
OD023144,O007681,P0070,1,148.52,148.52
OD023145,O007682,P0034,2,487.1,974.2
OD023146,O007682,P0042,4,42,168
OD023147,O007683,P0005,3,373.51,1120.53
OD023148,O007683,P0047,3,68.48,205.44
OD023149,O007683,P0069,1,171.42,171.42
OD023150,O007683,P0061,3,494.97,1484.91
OD023151,O007684,P0034,5,487.1,2435.5
OD023152,O007684,P0038,1,316.89,316.89
OD023153,O007685,P0057,3,102.15,306.45
OD023154,O007685,P0067,1,129.94,129.94
OD023155,O007685,P0076,1,209.9,209.9
OD023156,O007685,P0092,2,321.17,642.34
OD023157,O007686,P0074,2,171.05,342.1
OD023158,O007687,P0008,1,61.73,61.73
OD023159,O007687,P0057,3,102.15,306.45
OD023160,O007687,P0036,2,284.98,569.96
OD023161,O007687,P0092,1,321.17,321.17
OD023162,O007688,P0036,5,284.98,1424.9
OD023163,O007688,P0080,3,138.38,415.14
OD023164,O007689,P0096,1,203.18,203.18
OD023165,O007689,P0023,3,183.32,549.96
OD023166,O007689,P0070,1,148.52,148.52
OD023167,O007689,P0085,3,211.71,635.13
OD023168,O007689,P0098,4,273.97,1095.88
OD023169,O007690,P0069,2,171.42,342.84
OD023170,O007690,P0056,3,312.38,937.14
OD023171,O007690,P0088,4,264.57,1058.28
OD023172,O007690,P0094,2,222.64,445.28
OD023173,O007691,P0085,2,211.71,423.42
OD023174,O007691,P0021,1,406.79,406.79
OD023175,O007691,P0062,5,327.2,1636
OD023176,O007691,P0030,5,309.79,1548.95
OD023177,O007692,P0041,3,358.19,1074.57
OD023178,O007692,P0100,4,433.17,1732.68
OD023179,O007692,P0038,5,316.89,1584.45
OD023180,O007693,P0009,1,222.52,222.52
OD023181,O007693,P0096,5,203.18,1015.9
OD023182,O007694,P0077,4,458.98,1835.92
OD023183,O007694,P0050,1,195.12,195.12
OD023184,O007694,P0072,4,472.6,1890.4
OD023185,O007695,P0101,4,25.51,102.04
OD023186,O007696,P0080,5,138.38,691.9
OD023187,O007696,P0010,5,34.3,171.5
OD023188,O007696,P0089,3,63.64,190.92
OD023189,O007696,P0093,4,400.2,1600.8
OD023190,O007696,P0074,4,171.05,684.2
OD023191,O007697,P0060,1,202.14,202.14
OD023192,O007698,P0048,2,153.43,306.86
OD023193,O007698,P0016,3,281.57,844.71
OD023194,O007698,P0012,4,262.57,1050.28
OD023195,O007698,P0097,2,498.14,996.28
OD023196,O007698,P0006,3,344.82,1034.46
OD023197,O007699,P0018,5,302.85,1514.25
OD023198,O007699,P0009,1,222.52,222.52
OD023199,O007699,P0008,2,61.73,123.46
OD023200,O007699,P0093,5,400.2,2001
OD023201,O007700,P0059,3,98.43,295.29
OD023202,O007700,P0098,3,273.97,821.91
OD023203,O007700,P0076,1,209.9,209.9
OD023204,O007701,P0039,3,433.62,1300.86
OD023205,O007701,P0036,4,284.98,1139.92
OD023206,O007701,P0010,4,34.3,137.2
OD023207,O007702,P0094,4,222.64,890.56
OD023208,O007702,P0058,3,369.98,1109.94
OD023209,O007702,P0021,4,406.79,1627.16
OD023210,O007703,P0003,1,152.01,152.01
OD023211,O007703,P0021,4,406.79,1627.16
OD023212,O007704,P0028,2,66.42,132.84
OD023213,O007704,P0073,4,440.66,1762.64
OD023214,O007704,P0090,1,42.62,42.62
OD023215,O007704,P0003,1,152.01,152.01
OD023216,O007704,P0042,2,42,84
OD023217,O007705,P0086,4,125.27,501.08
OD023218,O007706,P0086,2,125.27,250.54
OD023219,O007707,P0067,2,129.94,259.88
OD023220,O007707,P0078,2,240.25,480.5
OD023221,O007707,P0025,4,479.46,1917.84
OD023222,O007708,P0063,4,287.34,1149.36
OD023223,O007708,P0061,4,494.97,1979.88
OD023224,O007708,P0079,5,147.14,735.7
OD023225,O007708,P0035,3,201.7,605.1
OD023226,O007709,P0036,3,284.98,854.94
OD023227,O007709,P0015,5,331.94,1659.7
OD023228,O007710,P0054,5,469.59,2347.95
OD023229,O007710,P0084,5,450.95,2254.75
OD023230,O007711,P0057,3,102.15,306.45
OD023231,O007711,P0046,4,131.74,526.96
OD023232,O007711,P0061,3,494.97,1484.91
OD023233,O007711,P0082,5,146.12,730.6
OD023234,O007712,P0071,3,121.27,363.81
OD023235,O007712,P0048,1,153.43,153.43
OD023236,O007712,P0051,5,197.69,988.45
OD023237,O007712,P0039,2,433.62,867.24
OD023238,O007713,P0058,2,369.98,739.96
OD023239,O007713,P0073,3,440.66,1321.98
OD023240,O007714,P0088,5,264.57,1322.85
OD023241,O007714,P0017,3,125.81,377.43
OD023242,O007714,P0084,1,450.95,450.95
OD023243,O007714,P0079,4,147.14,588.56
OD023244,O007714,P0086,3,125.27,375.81
OD023245,O007715,P0063,5,287.34,1436.7
OD023246,O007715,P0027,4,64.52,258.08
OD023247,O007715,P0042,4,42,168
OD023248,O007715,P0014,5,115.44,577.2
OD023249,O007715,P0012,4,262.57,1050.28
OD023250,O007716,P0081,3,289.46,868.38
OD023251,O007716,P0009,5,222.52,1112.6
OD023252,O007716,P0036,4,284.98,1139.92
OD023253,O007717,P0057,2,102.15,204.3
OD023254,O007717,P0053,5,148.15,740.75
OD023255,O007717,P0100,4,433.17,1732.68
OD023256,O007718,P0003,2,152.01,304.02
OD023257,O007719,P0069,4,171.42,685.68
OD023258,O007719,P0057,5,102.15,510.75
OD023259,O007719,P0100,4,433.17,1732.68
OD023260,O007719,P0023,1,183.32,183.32
OD023261,O007719,P0064,4,348.61,1394.44
OD023262,O007720,P0065,3,424.57,1273.71
OD023263,O007720,P0067,2,129.94,259.88
OD023264,O007720,P0086,1,125.27,125.27
OD023265,O007720,P0049,3,325.13,975.39
OD023266,O007720,P0057,1,102.15,102.15
OD023267,O007721,P0038,4,316.89,1267.56
OD023268,O007721,P0052,2,120.56,241.12
OD023269,O007721,P0023,3,183.32,549.96
OD023270,O007721,P0019,4,408.53,1634.12
OD023271,O007721,P0009,3,222.52,667.56
OD023272,O007722,P0093,3,400.2,1200.6
OD023273,O007722,P0052,2,120.56,241.12
OD023274,O007722,P0041,1,358.19,358.19
OD023275,O007722,P0099,2,486.12,972.24
OD023276,O007722,P0015,1,331.94,331.94
OD023277,O007723,P0087,2,498.82,997.64
OD023278,O007724,P0065,5,424.57,2122.85
OD023279,O007724,P0083,4,300.6,1202.4
OD023280,O007724,P0062,5,327.2,1636
OD023281,O007724,P0080,4,138.38,553.52
OD023282,O007724,P0007,3,448.25,1344.75
OD023283,O007725,P0056,1,312.38,312.38
OD023284,O007725,P0053,4,148.15,592.6
OD023285,O007725,P0007,1,448.25,448.25
OD023286,O007726,P0073,4,440.66,1762.64
OD023287,O007726,P0031,4,407.42,1629.68
OD023288,O007726,P0079,1,147.14,147.14
OD023289,O007727,P0048,2,153.43,306.86
OD023290,O007727,P0089,4,63.64,254.56
OD023291,O007727,P0022,3,355.11,1065.33
OD023292,O007728,P0048,5,153.43,767.15
OD023293,O007728,P0043,3,129.39,388.17
OD023294,O007728,P0020,4,23.12,92.48
OD023295,O007728,P0089,5,63.64,318.2
OD023296,O007729,P0041,4,358.19,1432.76
OD023297,O007729,P0015,5,331.94,1659.7
OD023298,O007730,P0024,2,94.63,189.26
OD023299,O007731,P0092,1,321.17,321.17
OD023300,O007731,P0016,5,281.57,1407.85
OD023301,O007731,P0011,1,124.95,124.95
OD023302,O007731,P0028,1,66.42,66.42
OD023303,O007732,P0077,1,458.98,458.98
OD023304,O007732,P0067,5,129.94,649.7
OD023305,O007732,P0007,3,448.25,1344.75
OD023306,O007733,P0043,4,129.39,517.56
OD023307,O007733,P0047,2,68.48,136.96
OD023308,O007733,P0058,3,369.98,1109.94
OD023309,O007734,P0024,2,94.63,189.26
OD023310,O007734,P0030,1,309.79,309.79
OD023311,O007734,P0078,5,240.25,1201.25
OD023312,O007734,P0009,2,222.52,445.04
OD023313,O007734,P0025,4,479.46,1917.84
OD023314,O007735,P0093,3,400.2,1200.6
OD023315,O007735,P0034,5,487.1,2435.5
OD023316,O007735,P0080,5,138.38,691.9
OD023317,O007735,P0067,1,129.94,129.94
OD023318,O007735,P0032,5,370.27,1851.35
OD023319,O007736,P0067,5,129.94,649.7
OD023320,O007736,P0097,4,498.14,1992.56
OD023321,O007736,P0064,3,348.61,1045.83
OD023322,O007736,P0027,5,64.52,322.6
OD023323,O007736,P0018,3,302.85,908.55
OD023324,O007737,P0055,1,331.06,331.06
OD023325,O007737,P0019,2,408.53,817.06
OD023326,O007737,P0061,4,494.97,1979.88
OD023327,O007738,P0034,4,487.1,1948.4
OD023328,O007738,P0039,5,433.62,2168.1
OD023329,O007739,P0073,1,440.66,440.66
OD023330,O007739,P0070,5,148.52,742.6
OD023331,O007739,P0079,1,147.14,147.14
OD023332,O007740,P0004,5,127.14,635.7
OD023333,O007740,P0074,2,171.05,342.1
OD023334,O007740,P0039,1,433.62,433.62
OD023335,O007740,P0060,4,202.14,808.56
OD023336,O007741,P0038,5,316.89,1584.45
OD023337,O007741,P0052,5,120.56,602.8
OD023338,O007741,P0093,5,400.2,2001
OD023339,O007741,P0043,5,129.39,646.95
OD023340,O007742,P0023,4,183.32,733.28
OD023341,O007742,P0035,2,201.7,403.4
OD023342,O007742,P0098,1,273.97,273.97
OD023343,O007742,P0039,2,433.62,867.24
OD023344,O007743,P0088,2,264.57,529.14
OD023345,O007743,P0036,4,284.98,1139.92
OD023346,O007743,P0018,3,302.85,908.55
OD023347,O007743,P0006,5,344.82,1724.1
OD023348,O007743,P0075,2,334.61,669.22
OD023349,O007744,P0067,2,129.94,259.88
OD023350,O007744,P0012,1,262.57,262.57
OD023351,O007744,P0088,2,264.57,529.14
OD023352,O007744,P0011,1,124.95,124.95
OD023353,O007744,P0019,3,408.53,1225.59
OD023354,O007745,P0083,5,300.6,1503
OD023355,O007745,P0088,3,264.57,793.71
OD023356,O007746,P0050,3,195.12,585.36
OD023357,O007746,P0066,1,392.48,392.48
OD023358,O007747,P0092,4,321.17,1284.68
OD023359,O007748,P0030,1,309.79,309.79
OD023360,O007748,P0063,1,287.34,287.34
OD023361,O007749,P0061,1,494.97,494.97
OD023362,O007749,P0048,1,153.43,153.43
OD023363,O007749,P0010,2,34.3,68.6
OD023364,O007749,P0079,2,147.14,294.28
OD023365,O007750,P0004,4,127.14,508.56
OD023366,O007750,P0061,5,494.97,2474.85
OD023367,O007750,P0031,3,407.42,1222.26
OD023368,O007750,P0037,2,418.11,836.22
OD023369,O007751,P0060,4,202.14,808.56
OD023370,O007751,P0033,3,277.39,832.17
OD023371,O007751,P0069,2,171.42,342.84
OD023372,O007751,P0040,1,297.13,297.13
OD023373,O007752,P0030,3,309.79,929.37
OD023374,O007752,P0070,3,148.52,445.56
OD023375,O007753,P0092,1,321.17,321.17
OD023376,O007753,P0056,3,312.38,937.14
OD023377,O007753,P0062,5,327.2,1636
OD023378,O007753,P0031,3,407.42,1222.26
OD023379,O007754,P0080,4,138.38,553.52
OD023380,O007755,P0078,5,240.25,1201.25
OD023381,O007755,P0079,2,147.14,294.28
OD023382,O007755,P0054,2,469.59,939.18
OD023383,O007756,P0012,1,262.57,262.57
OD023384,O007756,P0018,2,302.85,605.7
OD023385,O007757,P0065,2,424.57,849.14
OD023386,O007757,P0079,5,147.14,735.7
OD023387,O007757,P0067,2,129.94,259.88
OD023388,O007758,P0070,2,148.52,297.04
OD023389,O007758,P0016,3,281.57,844.71
OD023390,O007758,P0035,4,201.7,806.8
OD023391,O007758,P0015,1,331.94,331.94
OD023392,O007759,P0059,4,98.43,393.72
OD023393,O007760,P0091,2,72.63,145.26
OD023394,O007760,P0087,3,498.82,1496.46
OD023395,O007760,P0094,3,222.64,667.92
OD023396,O007760,P0093,3,400.2,1200.6
OD023397,O007760,P0084,3,450.95,1352.85
OD023398,O007761,P0042,1,42,42
OD023399,O007761,P0084,1,450.95,450.95
OD023400,O007761,P0078,2,240.25,480.5
OD023401,O007761,P0057,1,102.15,102.15
OD023402,O007762,P0068,1,35.41,35.41
OD023403,O007762,P0063,2,287.34,574.68
OD023404,O007762,P0027,3,64.52,193.56
OD023405,O007762,P0015,2,331.94,663.88
OD023406,O007763,P0041,4,358.19,1432.76
OD023407,O007763,P0077,2,458.98,917.96
OD023408,O007763,P0093,5,400.2,2001
OD023409,O007764,P0068,2,35.41,70.82
OD023410,O007764,P0037,1,418.11,418.11
OD023411,O007764,P0048,1,153.43,153.43
OD023412,O007764,P0066,5,392.48,1962.4
OD023413,O007765,P0045,3,58.3,174.9
OD023414,O007765,P0072,5,472.6,2363
OD023415,O007766,P0018,2,302.85,605.7
OD023416,O007766,P0049,4,325.13,1300.52
OD023417,O007766,P0025,3,479.46,1438.38
OD023418,O007766,P0088,1,264.57,264.57
OD023419,O007767,P0078,2,240.25,480.5
OD023420,O007768,P0024,1,94.63,94.63
OD023421,O007768,P0015,2,331.94,663.88
OD023422,O007768,P0096,2,203.18,406.36
OD023423,O007769,P0067,1,129.94,129.94
OD023424,O007769,P0071,4,121.27,485.08
OD023425,O007770,P0054,3,469.59,1408.77
OD023426,O007770,P0095,5,50.49,252.45
OD023427,O007770,P0100,4,433.17,1732.68
OD023428,O007770,P0092,1,321.17,321.17
OD023429,O007771,P0041,1,358.19,358.19
OD023430,O007771,P0075,5,334.61,1673.05
OD023431,O007771,P0091,4,72.63,290.52
OD023432,O007771,P0080,3,138.38,415.14
OD023433,O007771,P0001,2,326.92,653.84
OD023434,O007772,P0019,1,408.53,408.53
OD023435,O007772,P0025,2,479.46,958.92
OD023436,O007772,P0075,1,334.61,334.61
OD023437,O007772,P0043,1,129.39,129.39
OD023438,O007773,P0001,2,326.92,653.84
OD023439,O007773,P0088,2,264.57,529.14
OD023440,O007773,P0006,2,344.82,689.64
OD023441,O007773,P0069,1,171.42,171.42
OD023442,O007774,P0096,1,203.18,203.18
OD023443,O007774,P0022,5,355.11,1775.55
OD023444,O007775,P0074,3,171.05,513.15
OD023445,O007775,P0092,4,321.17,1284.68
OD023446,O007776,P0068,5,35.41,177.05
OD023447,O007777,P0055,4,331.06,1324.24
OD023448,O007777,P0050,1,195.12,195.12
OD023449,O007777,P0010,1,34.3,34.3
OD023450,O007778,P0061,3,494.97,1484.91
OD023451,O007778,P0069,4,171.42,685.68
OD023452,O007778,P0024,3,94.63,283.89
OD023453,O007779,P0093,2,400.2,800.4
OD023454,O007779,P0013,5,32.74,163.7
OD023455,O007779,P0099,1,486.12,486.12
OD023456,O007779,P0016,4,281.57,1126.28
OD023457,O007779,P0063,4,287.34,1149.36
OD023458,O007780,P0095,4,50.49,201.96
OD023459,O007781,P0047,1,68.48,68.48
OD023460,O007781,P0060,2,202.14,404.28
OD023461,O007781,P0092,4,321.17,1284.68
OD023462,O007781,P0055,2,331.06,662.12
OD023463,O007781,P0100,1,433.17,433.17
OD023464,O007782,P0031,3,407.42,1222.26
OD023465,O007783,P0089,3,63.64,190.92
OD023466,O007783,P0040,1,297.13,297.13
OD023467,O007784,P0017,4,125.81,503.24
OD023468,O007784,P0095,1,50.49,50.49
OD023469,O007785,P0012,5,262.57,1312.85
OD023470,O007785,P0085,3,211.71,635.13
OD023471,O007785,P0055,3,331.06,993.18
OD023472,O007786,P0092,3,321.17,963.51
OD023473,O007786,P0065,1,424.57,424.57
OD023474,O007787,P0090,1,42.62,42.62
OD023475,O007788,P0025,3,479.46,1438.38
OD023476,O007788,P0058,4,369.98,1479.92
OD023477,O007788,P0066,1,392.48,392.48
OD023478,O007789,P0031,2,407.42,814.84
OD023479,O007789,P0065,2,424.57,849.14
OD023480,O007789,P0023,3,183.32,549.96
OD023481,O007789,P0025,5,479.46,2397.3
OD023482,O007790,P0055,2,331.06,662.12
OD023483,O007790,P0100,2,433.17,866.34
OD023484,O007790,P0099,2,486.12,972.24
OD023485,O007790,P0022,3,355.11,1065.33
OD023486,O007791,P0015,3,331.94,995.82
OD023487,O007792,P0064,5,348.61,1743.05
OD023488,O007792,P0052,4,120.56,482.24
OD023489,O007792,P0048,4,153.43,613.72
OD023490,O007792,P0060,1,202.14,202.14
OD023491,O007793,P0005,1,373.51,373.51
OD023492,O007794,P0068,4,35.41,141.64
OD023493,O007795,P0064,2,348.61,697.22
OD023494,O007795,P0078,5,240.25,1201.25
OD023495,O007795,P0097,2,498.14,996.28
OD023496,O007796,P0039,5,433.62,2168.1
OD023497,O007796,P0066,1,392.48,392.48
OD023498,O007797,P0017,4,125.81,503.24
OD023499,O007798,P0029,3,426.8,1280.4
OD023500,O007798,P0012,3,262.57,787.71
OD023501,O007798,P0041,5,358.19,1790.95
OD023502,O007798,P0090,1,42.62,42.62
OD023503,O007799,P0048,4,153.43,613.72
OD023504,O007799,P0064,3,348.61,1045.83
OD023505,O007799,P0099,1,486.12,486.12
OD023506,O007799,P0044,2,158.91,317.82
OD023507,O007800,P0063,5,287.34,1436.7
OD023508,O007800,P0007,3,448.25,1344.75
OD023509,O007801,P0050,3,195.12,585.36
OD023510,O007801,P0069,1,171.42,171.42
OD023511,O007801,P0082,1,146.12,146.12
OD023512,O007802,P0081,1,289.46,289.46
OD023513,O007802,P0070,2,148.52,297.04
OD023514,O007803,P0092,1,321.17,321.17
OD023515,O007803,P0087,5,498.82,2494.1
OD023516,O007803,P0039,3,433.62,1300.86
OD023517,O007804,P0029,3,426.8,1280.4
OD023518,O007804,P0021,4,406.79,1627.16
OD023519,O007804,P0052,1,120.56,120.56
OD023520,O007804,P0095,1,50.49,50.49
OD023521,O007804,P0036,4,284.98,1139.92
OD023522,O007805,P0063,1,287.34,287.34
OD023523,O007805,P0085,1,211.71,211.71
OD023524,O007806,P0047,3,68.48,205.44
OD023525,O007806,P0025,3,479.46,1438.38
OD023526,O007806,P0052,5,120.56,602.8
OD023527,O007806,P0006,4,344.82,1379.28
OD023528,O007807,P0061,2,494.97,989.94
OD023529,O007807,P0074,1,171.05,171.05
OD023530,O007808,P0050,4,195.12,780.48
OD023531,O007808,P0022,4,355.11,1420.44
OD023532,O007809,P0078,4,240.25,961
OD023533,O007809,P0091,1,72.63,72.63
OD023534,O007809,P0079,3,147.14,441.42
OD023535,O007809,P0096,1,203.18,203.18
OD023536,O007809,P0001,5,326.92,1634.6
OD023537,O007810,P0050,1,195.12,195.12
OD023538,O007810,P0002,1,32.01,32.01
OD023539,O007810,P0079,5,147.14,735.7
OD023540,O007810,P0047,2,68.48,136.96
OD023541,O007810,P0052,5,120.56,602.8
OD023542,O007811,P0062,3,327.2,981.6
OD023543,O007812,P0029,2,426.8,853.6
OD023544,O007812,P0047,1,68.48,68.48
OD023545,O007812,P0072,5,472.6,2363
OD023546,O007813,P0029,4,426.8,1707.2
OD023547,O007813,P0026,2,181.57,363.14
OD023548,O007813,P0089,1,63.64,63.64
OD023549,O007814,P0018,5,302.85,1514.25
OD023550,O007814,P0065,1,424.57,424.57
OD023551,O007814,P0081,5,289.46,1447.3
OD023552,O007814,P0076,4,209.9,839.6
OD023553,O007814,P0053,1,148.15,148.15
OD023554,O007815,P0041,4,358.19,1432.76
OD023555,O007815,P0083,2,300.6,601.2
OD023556,O007815,P0051,3,197.69,593.07
OD023557,O007815,P0070,3,148.52,445.56
OD023558,O007816,P0076,2,209.9,419.8
OD023559,O007816,P0049,2,325.13,650.26
OD023560,O007816,P0036,1,284.98,284.98
OD023561,O007817,P0086,2,125.27,250.54
OD023562,O007817,P0020,1,23.12,23.12
OD023563,O007817,P0044,1,158.91,158.91
OD023564,O007817,P0100,2,433.17,866.34
OD023565,O007817,P0068,3,35.41,106.23
OD023566,O007818,P0100,2,433.17,866.34
OD023567,O007818,P0059,3,98.43,295.29
OD023568,O007818,P0048,3,153.43,460.29
OD023569,O007818,P0052,5,120.56,602.8
OD023570,O007818,P0081,1,289.46,289.46
OD023571,O007819,P0067,5,129.94,649.7
OD023572,O007819,P0045,2,58.3,116.6
OD023573,O007819,P0030,1,309.79,309.79
OD023574,O007819,P0038,5,316.89,1584.45
OD023575,O007819,P0072,2,472.6,945.2
OD023576,O007820,P0057,3,102.15,306.45
OD023577,O007820,P0065,1,424.57,424.57
OD023578,O007820,P0101,4,25.51,102.04
OD023579,O007820,P0027,5,64.52,322.6
OD023580,O007821,P0011,4,124.95,499.8
OD023581,O007821,P0072,1,472.6,472.6
OD023582,O007821,P0012,4,262.57,1050.28
OD023583,O007821,P0050,4,195.12,780.48
OD023584,O007821,P0085,1,211.71,211.71
OD023585,O007822,P0029,3,426.8,1280.4
OD023586,O007823,P0063,2,287.34,574.68
OD023587,O007824,P0040,3,297.13,891.39
OD023588,O007824,P0041,1,358.19,358.19
OD023589,O007824,P0059,4,98.43,393.72
OD023590,O007824,P0097,5,498.14,2490.7
OD023591,O007825,P0035,1,201.7,201.7
OD023592,O007825,P0082,1,146.12,146.12
OD023593,O007825,P0068,1,35.41,35.41
OD023594,O007825,P0001,1,326.92,326.92
OD023595,O007825,P0003,2,152.01,304.02
OD023596,O007826,P0088,2,264.57,529.14
OD023597,O007827,P0076,1,209.9,209.9
OD023598,O007827,P0003,2,152.01,304.02
OD023599,O007827,P0033,5,277.39,1386.95
OD023600,O007827,P0002,2,32.01,64.02
OD023601,O007827,P0011,1,124.95,124.95
OD023602,O007828,P0060,4,202.14,808.56
OD023603,O007828,P0099,2,486.12,972.24
OD023604,O007829,P0083,4,300.6,1202.4
OD023605,O007829,P0058,3,369.98,1109.94
OD023606,O007830,P0055,1,331.06,331.06
OD023607,O007830,P0072,3,472.6,1417.8
OD023608,O007830,P0074,5,171.05,855.25
OD023609,O007831,P0043,3,129.39,388.17
OD023610,O007831,P0080,4,138.38,553.52
OD023611,O007831,P0098,1,273.97,273.97
OD023612,O007831,P0057,5,102.15,510.75
OD023613,O007832,P0066,1,392.48,392.48
OD023614,O007832,P0060,5,202.14,1010.7
OD023615,O007832,P0095,2,50.49,100.98
OD023616,O007833,P0101,4,25.51,102.04
OD023617,O007833,P0029,3,426.8,1280.4
OD023618,O007833,P0067,4,129.94,519.76
OD023619,O007833,P0017,1,125.81,125.81
OD023620,O007833,P0096,5,203.18,1015.9
OD023621,O007834,P0010,5,34.3,171.5
OD023622,O007834,P0018,5,302.85,1514.25
OD023623,O007834,P0049,1,325.13,325.13
OD023624,O007834,P0052,4,120.56,482.24
OD023625,O007834,P0053,5,148.15,740.75
OD023626,O007835,P0021,1,406.79,406.79
OD023627,O007835,P0094,5,222.64,1113.2
OD023628,O007835,P0092,4,321.17,1284.68
OD023629,O007835,P0059,4,98.43,393.72
OD023630,O007835,P0058,3,369.98,1109.94
OD023631,O007836,P0069,3,171.42,514.26
OD023632,O007836,P0094,5,222.64,1113.2
OD023633,O007836,P0055,4,331.06,1324.24
OD023634,O007837,P0077,4,458.98,1835.92
OD023635,O007837,P0060,4,202.14,808.56
OD023636,O007837,P0063,2,287.34,574.68
OD023637,O007838,P0003,4,152.01,608.04
OD023638,O007838,P0006,5,344.82,1724.1
OD023639,O007838,P0060,2,202.14,404.28
OD023640,O007838,P0041,2,358.19,716.38
OD023641,O007838,P0005,2,373.51,747.02
OD023642,O007839,P0073,3,440.66,1321.98
OD023643,O007839,P0031,4,407.42,1629.68
OD023644,O007840,P0086,2,125.27,250.54
OD023645,O007841,P0044,5,158.91,794.55
OD023646,O007841,P0058,3,369.98,1109.94
OD023647,O007841,P0007,3,448.25,1344.75
OD023648,O007841,P0032,4,370.27,1481.08
OD023649,O007842,P0020,2,23.12,46.24
OD023650,O007842,P0011,2,124.95,249.9
OD023651,O007842,P0059,1,98.43,98.43
OD023652,O007843,P0001,3,326.92,980.76
OD023653,O007843,P0082,5,146.12,730.6
OD023654,O007844,P0068,2,35.41,70.82
OD023655,O007844,P0002,5,32.01,160.05
OD023656,O007844,P0022,3,355.11,1065.33
OD023657,O007844,P0092,3,321.17,963.51
OD023658,O007844,P0100,4,433.17,1732.68
OD023659,O007845,P0008,5,61.73,308.65
OD023660,O007845,P0066,5,392.48,1962.4
OD023661,O007846,P0088,5,264.57,1322.85
OD023662,O007846,P0005,1,373.51,373.51
OD023663,O007846,P0057,5,102.15,510.75
OD023664,O007846,P0077,1,458.98,458.98
OD023665,O007847,P0025,1,479.46,479.46
OD023666,O007847,P0088,3,264.57,793.71
OD023667,O007848,P0029,3,426.8,1280.4
OD023668,O007848,P0099,5,486.12,2430.6
OD023669,O007848,P0040,1,297.13,297.13
OD023670,O007849,P0059,5,98.43,492.15
OD023671,O007849,P0001,3,326.92,980.76
OD023672,O007849,P0082,5,146.12,730.6
